INSERT INTO Players (first_name, last_name, birth_date, sex, elo_rating)
VALUES
('Robin', 'Carter', '1739-11-20', 'F', 2461),
('Aimee', 'Schaefer', '1842-10-30', 'F', 2707),
('Charles', 'Rogers', '1998-01-24', 'M', 892),
('Danielle', 'Buchanan', '1984-03-17', 'F', 2053),
('Malik', 'Lopez', '1728-10-15', 'M', 806),
('Mark', 'Marshall', '1727-10-25', 'M', 859),
('Natalie', 'Osborne', '1985-05-21', 'F', 2193),
('John', 'Garrison', '1922-05-28', 'M', 1324),
('William', 'Jones', '1906-12-03', 'M', 706),
('Sheila', 'Vaughn', '1806-04-19', 'F', 914),
('April', 'Villarreal', '1935-10-20', 'F', 1869),
('Carmen', 'Allen', '1704-10-09', 'F', 1362),
('Jeffery', 'Perez', '1976-08-10', 'M', 2013),
('Heidi', 'Romero', '1993-04-17', 'F', 2409),
('Robert', 'Hernandez', '1719-11-11', 'M', 1665),
('Amanda', 'Gray', '1836-05-13', 'F', 1999),
('Michele', 'Ramirez', '1934-10-03', 'F', 1921),
('Christine', 'Stanley', '1917-10-02', 'F', 2052),
('Paul', 'Powell', '1764-05-16', 'M', 2822),
('Samantha', 'Jones', '1973-04-23', 'F', 1228),
('Michael', 'Terry', '1809-06-19', 'M', 2018),
('Kevin', 'Wilcox', '1970-02-28', 'M', 1806),
('Gregory', 'Smith', '1918-04-05', 'M', 2378),
('Laura', 'Cook', '1850-07-13', 'F', 940),
('Robin', 'Jones', '1972-10-02', 'F', 1467),
('Priscilla', 'Henry', '1933-09-07', 'F', 2227),
('Molly', 'Taylor', '1903-07-04', 'F', 812),
('Carol', 'Wheeler', '1890-01-26', 'F', 1477),
('David', 'Monroe', '1969-04-08', 'M', 2249),
('Kenneth', 'Taylor', '1878-11-05', 'M', 2455),
('Morgan', 'Logan', '1708-05-25', 'F', 2056),
('Johnny', 'Prince', '1954-12-27', 'M', 1810),
('Gina', 'Erickson', '1785-05-31', 'F', 797),
('Courtney', 'Floyd', '1723-10-18', 'F', 2066),
('Theresa', 'Miller', '1957-03-08', 'F', 1054),
('Sarah', 'Dominguez', '1963-08-05', 'F', 2503),
('Jason', 'Goodwin', '1917-09-12', 'M', 1656),
('Evan', 'Cruz', '1744-08-23', 'M', 2723),
('David', 'Hughes', '1911-10-27', 'M', 2397),
('Blake', 'Spencer', '1779-07-02', 'M', 2322),
('Ruben', 'Larsen', '1853-10-02', 'M', 1578),
('Jacqueline', 'Miller', '1749-09-24', 'F', 2392),
('Patrick', 'Perkins', '1985-11-05', 'M', 1540),
('Amanda', 'Smith', '1807-12-01', 'F', 2655),
('Natasha', 'Black', '1810-08-15', 'F', 1325),
('Lindsay', 'Edwards', '1843-02-19', 'F', 723),
('Regina', 'Morton', '1871-06-11', 'F', 1969),
('Michelle', 'Horn', '1809-05-10', 'F', 901),
('Bobby', 'Myers', '1860-08-04', 'M', 1917),
('Susan', 'Williams', '1864-11-16', 'F', 2434),
('Nancy', 'Ferrell', '1801-01-18', 'F', 1948),
('Kimberly', 'Moore', '1976-03-25', 'F', 1140),
('Mindy', 'Johnson', '1738-03-07', 'F', 1446),
('Patricia', 'Avila', '1897-10-10', 'F', 1975),
('James', 'Banks', '1764-07-08', 'M', 1931),
('Melissa', 'Morrison', '1830-01-05', 'F', 1111),
('Dan', 'Rogers', '1773-10-26', 'M', 1101),
('Dustin', 'Ryan', '1851-06-05', 'M', 2104),
('Phillip', 'Larsen', '1774-12-03', 'M', 703),
('Adam', 'Warren', '1716-03-12', 'M', 1920),
('Tiffany', 'Vasquez', '1992-02-25', 'F', 1050),
('Craig', 'Chapman', '1748-04-22', 'M', 2035),
('Elizabeth', 'Gray', '1966-12-31', 'F', 1902),
('William', 'Cooke', '1778-12-06', 'M', 2522),
('Laura', 'Smith', '1882-09-04', 'F', 1822),
('Jenna', 'Oconnor', '1756-04-10', 'F', 1928),
('Traci', 'Burgess', '1840-09-05', 'F', 2799),
('Timothy', 'Wise', '1959-08-16', 'M', 666),
('Johnny', 'Mccoy', '1826-04-07', 'M', 1283),
('Timothy', 'York', '1768-07-17', 'M', 1177),
('Jennifer', 'Baldwin', '1825-04-27', 'F', 2320),
('Christine', 'Wolf', '1840-10-27', 'F', 899),
('Brian', 'Myers', '1917-08-21', 'M', 1716),
('Erica', 'Hale', '1960-03-04', 'F', 1000),
('Courtney', 'Thompson', '1931-07-29', 'F', 2783),
('Casey', 'Mitchell', '1931-09-22', 'F', 2552),
('Jennifer', 'Nash', '1883-12-26', 'F', 2366),
('Destiny', 'Young', '1868-04-06', 'F', 1008),
('Rhonda', 'Hawkins', '1719-09-08', 'F', 1478),
('Savannah', 'Brown', '1913-01-19', 'F', 1573),
('David', 'Russell', '2000-12-31', 'M', 1562),
('Mark', 'Brown', '1847-01-27', 'M', 1127),
('Justin', 'Jackson', '1835-01-31', 'M', 1902),
('Timothy', 'Walker', '1784-10-15', 'M', 2527),
('Richard', 'Wilson', '1714-01-25', 'M', 1355),
('Scott', 'Salinas', '1794-11-27', 'M', 856),
('Dana', 'Johnson', '1747-03-04', 'F', 1367),
('Marcus', 'Lambert', '1872-12-06', 'M', 1640),
('Bailey', 'Bartlett', '1984-07-24', 'F', 878),
('John', 'Whitaker', '1807-10-01', 'M', 1105),
('Ricky', 'Klein', '1814-11-05', 'M', 1475),
('Rhonda', 'Steele', '1854-01-13', 'F', 1931),
('Alexander', 'Thomas', '1739-01-18', 'M', 1469),
('Lisa', 'Lewis', '1908-09-03', 'F', 650),
('Jason', 'Burke', '1964-08-13', 'M', 2453),
('Gary', 'Martinez', '1884-06-17', 'M', 2384),
('Joseph', 'Martinez', '2004-07-28', 'M', 2703),
('Adam', 'Gardner', '2005-12-15', 'M', 945),
('Alexander', 'Jackson', '1993-08-01', 'M', 894),
('Randy', 'Woodard', '1890-07-09', 'M', 2414),
('Elizabeth', 'Fernandez', '1859-01-27', 'F', 842),
('Paul', 'Silva', '1896-11-12', 'M', 1809),
('Karen', 'Gay', '1722-03-11', 'F', 1416),
('Thomas', 'Bush', '1891-05-04', 'M', 1171),
('Nicholas', 'French', '1713-06-13', 'M', 1744),
('Joseph', 'Mcdonald', '1771-11-13', 'M', 1404),
('Brian', 'Gonzalez', '1933-07-28', 'M', 1519),
('Alexis', 'Ramirez', '1993-09-20', 'F', 1534),
('Eric', 'Compton', '1932-05-03', 'M', 1868),
('Anne', 'Butler', '1963-07-30', 'F', 2232),
('Wendy', 'Trevino', '1728-05-10', 'F', 1340),
('Pamela', 'Johns', '1947-10-03', 'F', 2345),
('Douglas', 'Rogers', '1823-05-07', 'M', 1698),
('James', 'Ward', '1770-10-14', 'M', 1324),
('Timothy', 'Mccann', '1866-06-30', 'M', 2736),
('Patrick', 'Hughes', '1956-06-14', 'M', 2111),
('Kevin', 'George', '1701-02-20', 'M', 1359),
('William', 'Duncan', '1829-09-18', 'M', 1871),
('Donald', 'Mcbride', '1775-07-10', 'M', 1990),
('Andrew', 'Norris', '2007-12-12', 'M', 1499),
('Teresa', 'Lyons', '1890-04-13', 'F', 1387),
('Ariana', 'Young', '1919-03-18', 'F', 1192),
('Michael', 'Miranda', '1747-12-10', 'M', 693),
('Lisa', 'Serrano', '1762-04-06', 'F', 2704),
('David', 'Roth', '1876-05-13', 'M', 1619),
('Jennifer', 'Delacruz', '1839-10-10', 'F', 2339),
('Daniel', 'Martin', '1882-06-13', 'M', 1116),
('Barbara', 'Harris', '2006-10-09', 'F', 2196),
('Alicia', 'Ramos', '1836-02-01', 'F', 2040),
('Kimberly', 'Jenkins', '1791-03-14', 'F', 1785),
('Joseph', 'Torres', '1771-09-24', 'M', 1286),
('Todd', 'Trevino', '1762-11-08', 'M', 1444),
('Stephen', 'Lopez', '1983-10-05', 'M', 2645),
('Ronald', 'Williams', '1875-07-20', 'M', 2111),
('Christopher', 'Clark', '1772-07-18', 'M', 2279),
('Hector', 'Larson', '1921-03-11', 'M', 2803),
('Douglas', 'Lane', '1808-09-19', 'M', 1950),
('Timothy', 'Parker', '1888-02-01', 'M', 2345),
('Colleen', 'Patel', '1808-08-05', 'F', 1124),
('Thomas', 'Wilkins', '1949-04-12', 'M', 2850),
('Shannon', 'Figueroa', '1912-11-02', 'F', 1862),
('Gary', 'Ward', '1997-04-12', 'M', 898),
('Joseph', 'Juarez', '1821-12-17', 'M', 1450),
('John', 'Martin', '1821-05-09', 'M', 2606),
('Megan', 'Spence', '1870-12-04', 'F', 2629),
('Jennifer', 'Bray', '1841-02-03', 'F', 2343),
('Crystal', 'Nelson', '1890-12-08', 'F', 2405),
('Linda', 'Nguyen', '1909-01-15', 'F', 2380),
('Ronald', 'Miller', '1735-02-25', 'M', 2481),
('Larry', 'Long', '1801-01-05', 'M', 885),
('Michelle', 'Buchanan', '1711-11-05', 'F', 1445),
('Anthony', 'Macdonald', '1767-11-03', 'M', 2305),
('Andrea', 'Newman', '1960-12-13', 'F', 2130),
('John', 'Heath', '1900-12-19', 'M', 2207),
('Diana', 'Hudson', '1800-05-09', 'F', 2041),
('Robert', 'Robles', '1984-01-23', 'M', 1041),
('Matthew', 'Welch', '1997-09-25', 'M', 1468),
('Robin', 'Odom', '1776-02-18', 'F', 1246),
('Travis', 'Phillips', '1859-11-13', 'M', 2141),
('Pamela', 'Dudley', '1766-08-25', 'F', 2362),
('Jennifer', 'Taylor', '1708-11-25', 'F', 1831),
('Ann', 'Gray', '1711-04-25', 'F', 1580),
('Allison', 'Owen', '1990-01-23', 'F', 2755),
('Janice', 'Miller', '1852-10-30', 'F', 2563),
('Maureen', 'Clark', '1887-02-03', 'F', 1767),
('Calvin', 'Wright', '1885-09-19', 'M', 2296),
('Michael', 'Villanueva', '1719-02-13', 'M', 674),
('Johnathan', 'Gray', '1917-03-12', 'M', 2005),
('Amber', 'Duncan', '1968-01-16', 'F', 1248),
('Fred', 'Nelson', '1970-04-11', 'M', 1020),
('Jamie', 'Davis', '1947-02-04', 'M', 2819),
('Michelle', 'Mcclure', '1813-11-18', 'F', 1668),
('Tiffany', 'Flores', '1776-07-28', 'F', 1412),
('Patricia', 'Thomas', '1714-08-08', 'F', 2003),
('Carolyn', 'Frazier', '1775-07-20', 'F', 2422),
('Michael', 'Crawford', '1991-08-07', 'M', 2194),
('Wendy', 'Scott', '1950-09-10', 'F', 793),
('George', 'Todd', '1925-07-15', 'M', 1364),
('Andrew', 'Swanson', '1939-12-18', 'M', 751),
('George', 'Herrera', '1910-01-04', 'M', 2577),
('Alison', 'Bradford', '1939-05-22', 'F', 2440),
('Nicholas', 'Coleman', '1920-11-13', 'M', 1572),
('Robert', 'Lee', '1837-11-12', 'M', 2310),
('Betty', 'Green', '1722-03-16', 'F', 1367),
('Anne', 'Smith', '1845-09-28', 'F', 2127),
('Michael', 'Wright', '1729-12-30', 'M', 2445),
('John', 'Mitchell', '1808-12-28', 'M', 894),
('Colleen', 'Bailey', '1928-11-11', 'F', 1986),
('Matthew', 'Henry', '1852-08-21', 'M', 2763),
('Samuel', 'Gonzalez', '1752-03-05', 'M', 1946),
('Kyle', 'Peterson', '1704-09-07', 'M', 2451),
('Kathleen', 'Kennedy', '1744-11-18', 'F', 1019),
('April', 'Anderson', '1710-07-12', 'F', 2612),
('Michael', 'Sheppard', '1822-11-07', 'M', 2832),
('Amanda', 'Benson', '1830-04-14', 'F', 1029),
('Jeffrey', 'Guerrero', '1935-06-30', 'M', 2412),
('William', 'Jordan', '1930-12-17', 'M', 2075),
('James', 'Logan', '2008-02-29', 'M', 2269),
('Justin', 'Newton', '1925-04-26', 'M', 1470),
('Daniel', 'Poole', '1711-03-12', 'M', 1011),
('Jeffrey', 'Harris', '1847-01-23', 'M', 938),
('Michael', 'Hudson', '1819-11-22', 'M', 2365),
('Shannon', 'Moore', '1898-11-19', 'F', 1690),
('Ryan', 'Harris', '1797-03-14', 'M', 2241),
('Michelle', 'Keller', '1934-12-01', 'F', 1260),
('Theresa', 'Johnson', '1713-01-06', 'F', 1964),
('Matthew', 'Turner', '1839-04-19', 'M', 1478),
('Lisa', 'Cordova', '1913-08-25', 'F', 1000),
('Sydney', 'Dickson', '1865-08-30', 'F', 735),
('Scott', 'Baker', '1741-12-04', 'M', 2540),
('Karen', 'Rubio', '1852-11-29', 'F', 1288),
('Patricia', 'Black', '1769-02-02', 'F', 2224),
('Allison', 'Castro', '1897-12-22', 'F', 1253),
('Brandon', 'Andrews', '1742-01-08', 'M', 673),
('Christina', 'Jones', '1899-12-21', 'F', 2162),
('Maria', 'Watts', '2002-11-24', 'F', 947),
('Mariah', 'Nguyen', '1725-09-06', 'F', 836),
('Heather', 'Gonzalez', '1966-04-28', 'F', 2589),
('Tara', 'Johnson', '1826-12-16', 'F', 813),
('Christine', 'Sutton', '1729-01-28', 'F', 1016),
('Amber', 'Hurst', '1819-02-12', 'F', 1158),
('Brittany', 'Gomez', '1741-05-30', 'F', 1318),
('Kathryn', 'Koch', '1797-05-20', 'F', 944),
('Mark', 'Armstrong', '1766-04-21', 'M', 2667),
('Dean', 'Ross', '1933-05-18', 'M', 1497),
('Sarah', 'Johnson', '1917-08-11', 'F', 758),
('Jessica', 'Johnson', '1711-02-06', 'F', 1294),
('Jon', 'Morgan', '1780-11-04', 'M', 1789),
('Rebecca', 'Atkins', '1939-11-24', 'F', 1047),
('Karen', 'Rivera', '1767-11-13', 'F', 2648),
('Andrea', 'May', '1719-05-30', 'F', 1696),
('Stephanie', 'Torres', '1731-08-27', 'F', 2565),
('Kristen', 'Watts', '1984-09-23', 'F', 2509),
('Laura', 'Cole', '2003-04-03', 'F', 1155),
('Laura', 'Gentry', '1894-08-14', 'F', 2559),
('Casey', 'Henderson', '2006-03-09', 'F', 2667),
('Gary', 'Parrish', '2004-01-29', 'M', 2022),
('Patrick', 'Gonzalez', '1768-11-18', 'M', 2006),
('Tracy', 'Ruiz', '1908-08-17', 'F', 2507),
('Thomas', 'Schaefer', '1937-06-26', 'M', 1139),
('William', 'Webster', '1785-01-03', 'M', 2224),
('John', 'Powell', '1814-08-03', 'M', 2016),
('Jaclyn', 'Hanson', '1850-05-10', 'F', 1513),
('Monica', 'Smith', '1885-05-21', 'F', 2429),
('Andrea', 'Davidson', '1814-12-11', 'F', 1473),
('Christian', 'Clarke', '1991-04-02', 'M', 2656),
('Jennifer', 'Rosales', '1998-09-16', 'F', 1989),
('Angela', 'Novak', '2001-07-27', 'F', 1286),
('Megan', 'Koch', '1806-07-23', 'F', 2171),
('Elizabeth', 'Preston', '1829-03-31', 'F', 790),
('Allison', 'Scott', '1744-09-29', 'F', 2506),
('Susan', 'Robinson', '1893-09-14', 'F', 2279),
('Bobby', 'Hudson', '1818-03-13', 'M', 1762),
('Amanda', 'Marquez', '2001-03-21', 'F', 1818),
('Bethany', 'Hernandez', '2006-12-04', 'F', 2125),
('Andre', 'Clark', '1861-03-18', 'M', 1988),
('Mark', 'Perry', '1834-05-07', 'M', 1831),
('Brenda', 'Jenkins', '1821-08-12', 'F', 783),
('Elizabeth', 'Walker', '1877-02-17', 'F', 897),
('Jean', 'Chavez', '1961-01-03', 'F', 1316),
('Nicholas', 'Williams', '1774-02-27', 'M', 2016),
('Regina', 'Salas', '1929-07-13', 'F', 684),
('Patricia', 'Griffin', '1902-04-03', 'F', 2070),
('Steven', 'Michael', '1921-10-12', 'M', 2297),
('Patrick', 'Harrison', '1865-01-26', 'M', 1211),
('Melanie', 'Patel', '1735-12-22', 'F', 1603),
('Marie', 'George', '1788-07-04', 'F', 967),
('Katie', 'Robinson', '1814-09-07', 'F', 1347),
('Nathan', 'Erickson', '1780-03-28', 'M', 1259),
('Sean', 'Rowland', '1816-02-05', 'M', 1772),
('Beth', 'Lam', '1752-10-08', 'F', 2460),
('Mark', 'Harris', '1892-12-13', 'M', 711),
('William', 'Carter', '1749-10-04', 'M', 1350),
('Brian', 'Harris', '1819-11-20', 'M', 1630),
('Debbie', 'Schmidt', '1881-04-05', 'F', 2382),
('Walter', 'Strickland', '1976-08-27', 'M', 2287),
('Sean', 'Lee', '1937-02-01', 'M', 681),
('Travis', 'Roach', '1907-06-27', 'M', 1694),
('Nicholas', 'Barrett', '1860-04-30', 'M', 969),
('Jeremiah', 'Wilson', '1815-12-31', 'M', 2445),
('Wanda', 'Curtis', '1844-03-09', 'F', 757),
('Aaron', 'Woods', '1742-07-15', 'M', 1098),
('Justin', 'Love', '1825-09-05', 'M', 2095),
('Susan', 'Martin', '1933-12-22', 'F', 908),
('Carrie', 'Garcia', '1760-09-16', 'F', 1927),
('David', 'Hughes', '1877-08-23', 'M', 2182),
('Anna', 'Obrien', '1920-05-21', 'F', 2033),
('Tiffany', 'Cruz', '1810-07-21', 'F', 2104),
('John', 'Buchanan', '1786-04-01', 'M', 743),
('Rita', 'Rogers', '1738-12-10', 'F', 2383),
('Teresa', 'Howard', '2007-02-01', 'F', 735),
('Misty', 'Walsh', '1925-05-03', 'F', 1514),
('Bradley', 'Wilson', '1747-09-02', 'M', 1969),
('Stacy', 'Vargas', '1860-07-17', 'F', 710),
('Mary', 'Horn', '1939-05-24', 'F', 1078),
('Katherine', 'Nelson', '1838-05-27', 'F', 2539),
('Mary', 'Wang', '1767-07-15', 'F', 1805),
('Thomas', 'Michael', '1838-03-11', 'M', 767),
('Anna', 'Thomas', '1889-03-26', 'F', 2340),
('Deborah', 'West', '1832-05-10', 'F', 1573),
('Steven', 'Ochoa', '1993-11-21', 'M', 2761),
('Julie', 'Frank', '1889-03-28', 'F', 762),
('Kathryn', 'Hall', '1930-01-28', 'F', 1624),
('Laura', 'Lynch', '1905-01-20', 'F', 869),
('Stephanie', 'Baker', '1821-08-14', 'F', 1673),
('Anita', 'Sanchez', '1926-05-18', 'F', 741),
('Kristin', 'Mann', '1922-08-02', 'F', 1415),
('Thomas', 'Rowland', '1994-09-23', 'M', 1907),
('Erica', 'Wallace', '1956-05-11', 'F', 2765),
('Anthony', 'Roth', '1755-06-30', 'M', 2274),
('Allison', 'Beck', '1936-05-22', 'F', 2057),
('Courtney', 'Smith', '1994-11-04', 'F', 2055),
('Linda', 'Wood', '1856-01-04', 'F', 1341),
('Brent', 'Marshall', '1753-10-08', 'M', 1416),
('James', 'Hall', '1970-09-04', 'M', 2835),
('Patricia', 'Martinez', '1754-03-06', 'F', 1278),
('Ricardo', 'Coffey', '1768-02-15', 'M', 2041),
('Jacob', 'Barnes', '1960-05-04', 'M', 2249),
('Rachel', 'Barajas', '1728-10-24', 'F', 726),
('Allen', 'Peterson', '2003-12-11', 'M', 2032),
('James', 'Harris', '1746-08-13', 'M', 2444),
('Lisa', 'Campbell', '1920-07-28', 'F', 2293),
('Jonathan', 'Burns', '1951-08-15', 'M', 1097),
('Amy', 'Ellison', '1793-07-30', 'F', 2505),
('Alexandra', 'Allen', '2002-11-14', 'F', 1751),
('Heather', 'Kim', '2007-06-15', 'F', 1458),
('Thomas', 'Cannon', '1774-12-30', 'M', 1319),
('Whitney', 'Jones', '1776-08-18', 'F', 1464),
('Christine', 'Hickman', '1860-08-24', 'F', 1592),
('Andrew', 'Kelly', '1749-04-10', 'M', 1658),
('David', 'Riley', '1976-06-17', 'M', 1189),
('Joseph', 'Gonzales', '1779-11-18', 'M', 984),
('Lisa', 'Miller', '1895-07-11', 'F', 1013),
('Shawn', 'Knight', '1978-05-14', 'M', 2782),
('Shane', 'Callahan', '1920-01-13', 'M', 1319),
('James', 'Miller', '1784-12-15', 'M', 989),
('Craig', 'Ellis', '1834-10-18', 'M', 847),
('Marcus', 'Crane', '1988-11-29', 'M', 2722),
('Brian', 'Young', '1916-10-13', 'M', 1541),
('Christopher', 'Mason', '1881-12-08', 'M', 1315),
('Jose', 'Long', '1732-06-25', 'M', 2708),
('Joseph', 'Lowe', '1816-07-25', 'M', 1126),
('Melissa', 'Walker', '1984-08-05', 'F', 701),
('Ronald', 'Wolf', '1999-04-14', 'M', 1064),
('Cheryl', 'Wilkinson', '1874-10-03', 'F', 1589),
('Nancy', 'Haynes', '1757-03-23', 'F', 1910),
('Scott', 'Thomas', '1870-02-02', 'M', 735),
('Ashley', 'Lucas', '1777-06-25', 'F', 1905),
('Patricia', 'Stafford', '1887-09-21', 'F', 1250),
('Connie', 'Hunter', '1850-10-12', 'F', 1374),
('Melissa', 'Bryan', '1767-07-14', 'F', 2407),
('Caroline', 'Matthews', '1807-02-23', 'F', 1959),
('Scott', 'Stokes', '1894-09-08', 'M', 2572),
('James', 'Bryan', '1954-04-27', 'M', 2226),
('Cheryl', 'Ramirez', '1793-11-24', 'F', 1162),
('Colleen', 'Mann', '1726-07-19', 'F', 2448),
('Ivan', 'Anderson', '1729-12-17', 'M', 668),
('Sarah', 'Cox', '1847-03-06', 'F', 2509),
('Michael', 'Smith', '1724-08-02', 'M', 1125),
('Yolanda', 'Jones', '1718-01-05', 'F', 1450),
('Jennifer', 'Andrews', '1777-07-17', 'F', 669),
('Stacy', 'Johnson', '1909-06-26', 'F', 2710),
('Terry', 'Obrien', '1808-05-25', 'M', 2234),
('Ann', 'Wilson', '1814-03-02', 'F', 731),
('Richard', 'Pitts', '1902-08-26', 'M', 995),
('Michelle', 'Martinez', '1713-10-22', 'F', 2062),
('Luis', 'Montes', '1860-11-11', 'M', 675),
('Andrew', 'Jenkins', '1938-02-28', 'M', 764),
('Joseph', 'Clarke', '1738-03-28', 'M', 1879),
('William', 'Mcguire', '1743-04-16', 'M', 2590),
('Nicholas', 'Smith', '1915-06-05', 'M', 2262),
('Monica', 'Barron', '1752-04-19', 'F', 1343),
('Lori', 'Le', '1922-02-16', 'F', 2048),
('Monica', 'Carpenter', '1946-11-12', 'F', 783),
('Tyler', 'Aguilar', '1901-10-25', 'M', 1057),
('Chase', 'Chandler', '1724-08-17', 'M', 2803),
('Laura', 'Chavez', '1809-06-23', 'F', 927),
('Arthur', 'Clark', '1790-01-25', 'M', 2812),
('Leslie', 'Jenkins', '1765-06-18', 'F', 692),
('Joseph', 'Hall', '1983-11-12', 'M', 2728),
('Eric', 'Johnson', '1928-05-01', 'M', 2755),
('Antonio', 'Ryan', '1763-05-21', 'M', 2454),
('Jeffrey', 'Frazier', '1766-11-19', 'M', 1580),
('Paul', 'Shepard', '1802-11-23', 'M', 1457),
('Breanna', 'Hudson', '1774-08-18', 'F', 1485),
('Brandon', 'Rich', '1837-08-30', 'M', 1332),
('Barbara', 'Mosley', '1904-03-28', 'F', 1679),
('Cindy', 'Hall', '1844-02-02', 'F', 2166),
('Jeffrey', 'Kim', '1856-11-09', 'M', 2029),
('Shannon', 'Harrison', '1740-04-23', 'F', 728),
('David', 'Green', '1877-11-16', 'M', 754),
('George', 'Robinson', '1849-11-22', 'M', 2065),
('Kimberly', 'Ballard', '1889-04-26', 'F', 1303),
('Jordan', 'Mitchell', '1838-03-11', 'F', 1875),
('Edward', 'Smith', '1747-10-26', 'M', 1387),
('Gloria', 'Gonzalez', '1990-07-23', 'F', 913),
('Bernard', 'Gibson', '1997-10-31', 'M', 938),
('David', 'Melendez', '1797-01-10', 'M', 827),
('Jennifer', 'Griffin', '1957-12-26', 'F', 1663),
('Maxwell', 'Martinez', '1802-01-17', 'M', 2100),
('Karen', 'Ramirez', '1729-05-06', 'F', 2100),
('Seth', 'Stewart', '1743-10-22', 'M', 2847),
('Breanna', 'Olsen', '1876-01-18', 'F', 2094),
('Christopher', 'Smith', '1749-05-28', 'M', 2603),
('Brandon', 'Erickson', '1861-03-12', 'M', 2272),
('Danny', 'Harris', '2009-04-16', 'M', 1581),
('Kyle', 'Thornton', '1839-11-18', 'M', 1529),
('Maurice', 'Keith', '1864-02-11', 'M', 2386),
('Nicole', 'Fleming', '1877-11-11', 'F', 2334),
('Danielle', 'Mcgee', '1902-08-17', 'F', 1103),
('Kimberly', 'Miller', '1920-02-21', 'F', 858),
('Michelle', 'Young', '1784-03-15', 'F', 2219),
('Jennifer', 'Blevins', '1882-10-24', 'F', 2057),
('Edward', 'Stevenson', '1950-06-14', 'M', 2783),
('Thomas', 'Wilkinson', '1927-01-08', 'M', 850),
('Corey', 'Russell', '1814-10-01', 'M', 2613),
('Tammy', 'Kelley', '1781-12-20', 'F', 1797),
('John', 'Miller', '1856-11-06', 'M', 2537),
('Daniel', 'Gordon', '1718-07-15', 'M', 2191),
('Patrick', 'Butler', '1850-01-11', 'M', 2642),
('Lindsay', 'Fitzgerald', '1986-09-01', 'F', 2299),
('Briana', 'Mahoney', '1924-09-02', 'F', 1335),
('Robert', 'Jones', '2007-12-03', 'M', 2260),
('Victoria', 'Sullivan', '1716-02-21', 'F', 2408),
('Rhonda', 'Miller', '1815-11-22', 'F', 2166),
('Eric', 'Shaffer', '1778-06-06', 'M', 1390),
('Christopher', 'Wells', '1997-08-09', 'M', 1484),
('Courtney', 'Martinez', '1947-10-16', 'F', 1084),
('Joseph', 'Taylor', '1947-03-21', 'M', 2272),
('Juan', 'Allen', '1793-08-23', 'M', 2661),
('Monica', 'Murphy', '1930-05-17', 'F', 667),
('Maria', 'Galvan', '1750-06-07', 'F', 819),
('Elizabeth', 'Williams', '1861-12-24', 'F', 1993),
('Timothy', 'Johnson', '1929-04-24', 'M', 1185),
('Sara', 'Green', '1772-12-13', 'F', 2681),
('James', 'Price', '1949-07-14', 'M', 731),
('Aaron', 'Peterson', '1778-07-04', 'M', 1475),
('Danny', 'Moore', '1914-06-02', 'M', 973),
('Kendra', 'Hatfield', '1760-10-02', 'F', 1709),
('Kenneth', 'Martin', '1961-10-01', 'M', 2141),
('Shane', 'Myers', '1937-04-19', 'M', 2590),
('Johnny', 'Peterson', '1786-01-03', 'M', 2524),
('Matthew', 'Acevedo', '1730-06-22', 'M', 2843),
('Jessica', 'Rivera', '1839-06-23', 'F', 1976),
('Matthew', 'Hall', '1864-08-27', 'M', 1449),
('Vanessa', 'Hall', '1991-09-17', 'F', 1879),
('Anthony', 'Green', '1959-11-29', 'M', 1606),
('Andrew', 'Barnett', '1966-12-22', 'M', 2477),
('Samuel', 'Rice', '1854-01-21', 'M', 2506),
('Scott', 'Gallagher', '1705-08-04', 'M', 2730),
('Kevin', 'Allen', '1948-01-21', 'M', 2436),
('Kimberly', 'Green', '1953-07-09', 'F', 757),
('Robert', 'Hughes', '1901-06-25', 'M', 2365),
('Allen', 'Thomas', '1971-04-18', 'M', 2753),
('Nathan', 'Webb', '1804-10-22', 'M', 784),
('Stanley', 'Navarro', '1792-05-27', 'M', 740),
('Cody', 'Hardy', '1970-12-24', 'M', 1424),
('Shawn', 'Romero', '1863-03-07', 'M', 831),
('Hailey', 'Garner', '1903-09-09', 'F', 1449),
('Kelsey', 'Oneill', '1723-04-11', 'F', 1399),
('Jason', 'Ryan', '1777-10-02', 'M', 1536),
('Rodney', 'Ellis', '1971-01-24', 'M', 1682),
('Andrew', 'Miller', '1945-06-19', 'M', 1369),
('Kara', 'Kim', '1873-09-02', 'F', 2725),
('Carrie', 'Jacobs', '1949-01-27', 'F', 1183),
('Hailey', 'Richardson', '1753-09-26', 'F', 2108),
('Julie', 'Adams', '1729-04-16', 'F', 1985),
('Joshua', 'Jordan', '1931-05-25', 'M', 1936),
('Rebecca', 'Brown', '1757-09-03', 'F', 1447),
('Erica', 'Orr', '1791-10-26', 'F', 1484),
('James', 'Evans', '1960-01-29', 'M', 793),
('Cheyenne', 'Osborne', '1708-12-02', 'F', 2220),
('Angela', 'Wise', '1926-07-16', 'F', 2702),
('Anthony', 'Robbins', '1953-01-25', 'M', 1911),
('Alyssa', 'Jensen', '1844-04-17', 'F', 1099),
('Thomas', 'Smith', '1900-06-24', 'M', 1530),
('James', 'Roberts', '1943-03-21', 'M', 2661),
('Courtney', 'Mccarthy', '1947-01-11', 'F', 2131),
('Laura', 'Hamilton', '1848-08-05', 'F', 1135),
('Gerald', 'Cole', '1749-09-12', 'M', 1294),
